collection_time_utc,source_weather,source_air,source_city_selection,units_weather,country_code,country_name,country_capital,country_population,continent,city_name,city_name_ascii,city_population,population_rank_in_country,city_timezone_geonames,geonames_feature_code,city_dem,geonameid,geonames_modification_date,geo_lat,geo_lon,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,timezone_shift_seconds,weather_time_unix,weather_time_utc,sunrise_unix,sunrise_utc,sunset_unix,sunset_utc,station_country,station_type,city_id_openweather,city_name_api,cod,wind_compass,is_daytime,temp_category,comfort_proxy,has_rain,has_snow,air_time_unix,air_time_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,aqi_label,pm25_category,weather_datetime_utc,air_datetime_utc,year,month,day,hour,day_of_week,is_weekend,season,temp_humidity_interaction,wind_pm25_interaction,pressure_temp_interaction,target_aqi_class,target_pm25,target_pm10
2026-04-25T05:04:42Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CR,Costa Rica,San Jose,4999441,,Limón,Limon,63081,2,America/Costa_Rica,PPLA,29,3622247,2026-04-13,9.99074,-83.03596,500,Rain,light rain,10n,24.19,24.96,24.19,24.19,1011,88,1011,1002,10000.0,1.77,188,2.15,98,0.25,0.0,0.0,0.0,-21600,1777093482,2026-04-25T05:04:42Z,1777029443,2026-04-24T11:17:23Z,1777074169,2026-04-24T23:42:49Z,CR,stations,3622247,Puerto Limón,200,S,0,warm,32.99,1,0,1777093482,2026-04-25T05:04:42Z,1,0.93,1.28,144.49,0.0,2.32,26.08,0.32,8.88,good,low,2026-04-25T05:04:42Z,2026-04-25T05:04:42Z,2026,4,25,5,5,1,spring,2128.7200000000003,1.6461,24456.09,1,0.93,1.28
2026-04-25T05:04:43Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CR,Costa Rica,San Jose,4999441,,Alajuela,Alajuela,47494,3,America/Costa_Rica,PPLA,955,3624955,2026-04-13,10.01723,-84.21275,800,Clear,clear sky,01n,19.55,19.86,18.92,20.84,1017,88,1017,882,10000.0,2.06,30,,0,0.0,0.0,0.0,0.0,-21600,1777093483,2026-04-25T05:04:43Z,1777029723,2026-04-24T11:22:03Z,1777074453,2026-04-24T23:47:33Z,CR,stations,3624955,Alajuela,200,NNE,0,mild,28.35,0,0,1777093483,2026-04-25T05:04:43Z,1,0.5,0.5,108.14,0.0,0.69,25.13,0.23,0.15,good,low,2026-04-25T05:04:43Z,2026-04-25T05:04:43Z,2026,4,25,5,5,1,spring,1720.4,1.03,19882.35,1,0.5,0.5
2026-04-25T05:04:43Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CU,Cuba,Havana,11338138,,Havana,Havana,2163824,1,America/Havana,PPLC,41,3553478,2025-10-31,23.13302,-82.38304,800,Clear,clear sky,01n,20.29,20.8,20.29,20.29,1012,93,1012,1006,10000.0,2.75,105,2.64,0,0.0,0.0,0.0,0.0,-14400,1777093362,2026-04-25T05:02:42Z,1777114831,2026-04-25T11:00:31Z,1777161248,2026-04-25T23:54:08Z,CU,stations,3553478,Havana,200,ESE,0,warm,29.59,0,0,1777093483,2026-04-25T05:04:43Z,2,1.69,2.12,120.1,0.0,0.36,60.9,0.21,0.38,fair,low,2026-04-25T05:02:42Z,2026-04-25T05:04:43Z,2026,4,25,5,5,1,spring,1886.97,4.6475,20533.48,2,1.69,2.12
2026-04-25T05:04:44Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CU,Cuba,Havana,11338138,,Santiago de Cuba,Santiago de Cuba,555865,2,America/Havana,PPLA,33,3536729,2026-04-13,20.02287,-75.82171,500,Rain,light rain,10n,21.43,22.11,21.43,21.43,1012,95,1012,993,10000.0,0.86,18,1.04,23,0.3,0.0,0.0,0.0,-14400,1777093484,2026-04-25T05:04:44Z,1777113466,2026-04-25T10:37:46Z,1777159464,2026-04-25T23:24:24Z,CU,stations,3536729,Santiago de Cuba,200,NNE,0,warm,30.93,1,0,1777093484,2026-04-25T05:04:44Z,2,3.31,3.71,148.01,0.0,0.48,80.05,0.4,0.09,fair,low,2026-04-25T05:04:44Z,2026-04-25T05:04:44Z,2026,4,25,5,5,1,spring,2035.85,2.8466,21687.16,2,3.31,3.71
2026-04-25T05:04:45Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CU,Cuba,Havana,11338138,,Camagüey,Camagueey,347562,3,America/Havana,PPLA,102,3566067,2026-04-13,21.38083,-77.91694,500,Rain,light rain,10n,20.19,20.88,20.19,20.19,1012,100,1012,1000,9000.0,1.54,120,,20,0.75,0.0,0.0,0.0,-14400,1777093484,2026-04-25T05:04:44Z,1777113879,2026-04-25T10:44:39Z,1777160057,2026-04-25T23:34:17Z,CU,stations,3566067,Camagüey,200,ESE,0,warm,30.19,1,0,1777093484,2026-04-25T05:04:44Z,2,3.17,3.84,133.24,0.0,0.24,76.11,0.14,0.0,fair,low,2026-04-25T05:04:44Z,2026-04-25T05:04:44Z,2026,4,25,5,5,1,spring,2019.0,4.8818,20432.28,2,3.17,3.84
2026-04-25T05:04:45Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CV,Cabo Verde,Praia,543767,AF,Praia,Praia,137868,1,Atlantic/Cape_Verde,PPLC,18,3374333,2023-11-29,14.93152,-23.51254,801,Clouds,few clouds,02n,21.27,21.36,21.27,21.27,1012,73,1012,1002,10000.0,7.72,10,,20,0.0,0.0,0.0,0.0,-3600,1777093485,2026-04-25T05:04:45Z,1777101240,2026-04-25T07:14:00Z,1777146584,2026-04-25T19:49:44Z,CV,stations,3374333,Praia,200,N,0,warm,28.57,0,0,1777093485,2026-04-25T05:04:45Z,2,5.25,25.73,108.14,0.0,0.17,83.19,0.57,0.0,fair,low,2026-04-25T05:04:45Z,2026-04-25T05:04:45Z,2026,4,25,5,5,1,spring,1552.71,40.53,21525.24,2,5.25,25.73
2026-04-25T05:04:46Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CV,Cabo Verde,Praia,543767,AF,Mindelo,Mindelo,69013,2,Atlantic/Cape_Verde,PPLA,44,3374462,2026-04-13,16.89014,-24.98042,801,Clouds,few clouds,02n,20.75,20.55,20.75,20.75,1014,64,1014,1007,10000.0,11.32,40,,20,0.0,0.0,0.0,0.0,-3600,1777093485,2026-04-25T05:04:45Z,1777101471,2026-04-25T07:17:51Z,1777147058,2026-04-25T19:57:38Z,CV,stations,3374462,Mindelo,200,NE,0,warm,27.15,0,0,1777093485,2026-04-25T05:04:45Z,2,3.53,17.54,108.39,0.0,0.13,84.99,0.42,0.0,fair,low,2026-04-25T05:04:45Z,2026-04-25T05:04:45Z,2026,4,25,5,5,1,spring,1328.0,39.9596,21040.5,2,3.53,17.54
2026-04-25T05:04:46Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CV,Cabo Verde,Praia,543767,AF,Espargos,Espargos,24500,3,Atlantic/Cape_Verde,PPLA,53,8521418,2026-04-13,16.75524,-22.9446,803,Clouds,broken clouds,04n,20.02,19.85,20.02,20.02,1013,68,1013,1013,10000.0,7.2,30,,75,0.0,0.0,0.0,0.0,-3600,1777093486,2026-04-25T05:04:46Z,1777100991,2026-04-25T07:09:51Z,1777146561,2026-04-25T19:49:21Z,CV,stations,3374314,Preguiça,200,NNE,0,warm,26.82,0,0,1777093486,2026-04-25T05:04:46Z,2,4.57,22.47,107.37,0.0,0.14,87.49,0.63,0.0,fair,low,2026-04-25T05:04:46Z,2026-04-25T05:04:46Z,2026,4,25,5,5,1,spring,1361.36,32.904,20280.26,2,4.57,22.47
2026-04-25T05:04:47Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CW,Curacao, Willemstad,159849,,Willemstad,Willemstad,125000,1,America/Curacao,PPLC,1,3513090,2024-01-10,12.12246,-68.88641,803,Clouds,broken clouds,04n,26.97,29.96,26.82,26.97,1011,83,1011,1011,10000.0,2.57,120,,78,0.0,0.0,0.0,0.0,-14400,1777093486,2026-04-25T05:04:46Z,1777112296,2026-04-25T10:18:16Z,1777157305,2026-04-25T22:48:25Z,CW,stations,3513132,Vianen,200,ESE,0,warm,35.27,0,0,1777093486,2026-04-25T05:04:46Z,1,3.23,6.01,128.73,0.0,1.6,30.91,0.32,1.24,good,low,2026-04-25T05:04:46Z,2026-04-25T05:04:46Z,2026,4,25,5,5,1,spring,2238.51,8.3011,27266.67,1,3.23,6.01
2026-04-25T05:04:47Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CW,Curacao, Willemstad,159849,,Bandariba,Bandariba,20838,2,America/Curacao,PPL,1,13308487,2025-05-06,12.09257,-68.83092,803,Clouds,broken clouds,04n,27.05,30.15,26.9,27.05,1011,83,1011,1011,10000.0,2.57,120,,82,0.0,0.0,0.0,0.0,-14400,1777093487,2026-04-25T05:04:47Z,1777112285,2026-04-25T10:18:05Z,1777157290,2026-04-25T22:48:10Z,CW,stations,3513445,Newport,200,ESE,0,warm,35.35,0,0,1777093487,2026-04-25T05:04:47Z,1,3.23,6.01,128.73,0.0,1.6,30.91,0.32,1.24,good,low,2026-04-25T05:04:47Z,2026-04-25T05:04:47Z,2026,4,25,5,5,1,spring,2245.15,8.3011,27347.55,1,3.23,6.01
2026-04-25T05:04:48Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CY,Cyprus,Nicosia,1189265,EU,Nicosia,Nicosia,200452,1,Asia/Nicosia,PPLC,155,146268,2025-06-12,35.17284,33.35397,803,Clouds,broken clouds,04d,14.76,14.75,14.76,16.64,1013,94,1013,979,10000.0,0.0,0,,75,0.0,0.0,0.0,0.0,10800,1777093487,2026-04-25T05:04:47Z,1777086140,2026-04-25T03:02:20Z,1777134392,2026-04-25T16:26:32Z,CY,stations,146268,Nicosia,200,N,1,mild,24.16,0,0,1777093488,2026-04-25T05:04:48Z,2,7.43,14.85,118.88,0.02,1.03,81.71,0.93,0.55,fair,low,2026-04-25T05:04:47Z,2026-04-25T05:04:48Z,2026,4,25,5,5,1,spring,1387.44,0.0,14951.88,2,7.43,14.85
2026-04-25T05:04:48Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CY,Cyprus,Nicosia,1189265,EU,Limassol,Limassol,154000,2,Asia/Nicosia,PPLA,27,146384,2026-04-13,34.68406,33.03794,804,Clouds,overcast clouds,04d,18.96,19.05,18.96,18.96,1012,82,1012,990,10000.0,7.72,80,,100,0.0,0.0,0.0,0.0,10800,1777093488,2026-04-25T05:04:48Z,1777086258,2026-04-25T03:04:18Z,1777134425,2026-04-25T16:27:05Z,CY,stations,146384,Limassol,200,E,1,mild,27.16,0,0,1777093488,2026-04-25T05:04:48Z,2,7.82,17.03,118.24,0.01,0.84,79.03,0.82,0.29,fair,low,2026-04-25T05:04:48Z,2026-04-25T05:04:48Z,2026,4,25,5,5,1,spring,1554.72,60.3704,19187.52,2,7.82,17.03
2026-04-25T05:04:49Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CY,Cyprus,Nicosia,1189265,EU,Larnaca,Larnaca,72000,3,Asia/Nicosia,PPLA,24,146400,2026-04-13,34.9221,33.62794,800,Clear,clear sky,01d,19.12,19.23,17.59,19.98,1013,82,1013,1008,10000.0,3.6,20,,0,0.0,0.0,0.0,0.0,10800,1777093489,2026-04-25T05:04:49Z,1777086096,2026-04-25T03:01:36Z,1777134304,2026-04-25T16:25:04Z,CY,stations,146400,Larnaca,200,NNE,1,mild,27.32,0,0,1777093489,2026-04-25T05:04:49Z,2,8.27,17.71,121.38,0.03,0.8,85.04,0.88,0.4,fair,low,2026-04-25T05:04:49Z,2026-04-25T05:04:49Z,2026,4,25,5,5,1,spring,1567.84,29.772,19368.56,2,8.27,17.71
2026-04-25T05:04:49Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CZ,Czechia,Prague,10625695,EU,Prague,Prague,1165581,1,Europe/Prague,PPLC,202,3067696,2026-02-23,50.08804,14.42076,800,Clear,clear sky,01d,5.62,2.55,4.69,6.59,1015,82,1015,982,10000.0,4.12,230,,0,0.0,0.0,0.0,0.0,7200,1777093489,2026-04-25T05:04:49Z,1777088982,2026-04-25T03:49:42Z,1777140636,2026-04-25T18:10:36Z,CZ,stations,3067696,Prague,200,SW,1,cold,13.82,0,0,1777092896,2026-04-25T04:54:56Z,1,6.2,8.0,129.63,0.06,3.14,48.8,0.25,3.81,good,low,2026-04-25T05:04:49Z,2026-04-25T04:54:56Z,2026,4,25,5,5,1,spring,460.84,25.544,5704.3,1,6.2,8.0
2026-04-25T05:04:50Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CZ,Czechia,Prague,10625695,EU,Brno,Brno,379466,2,Europe/Prague,PPLA,226,3078610,2026-04-13,49.19522,16.60796,800,Clear,clear sky,01d,6.19,4.53,4.52,7.7,1016,71,1016,981,10000.0,2.24,300,,0,0.0,0.0,0.0,0.0,7200,1777093489,2026-04-25T05:04:49Z,1777088589,2026-04-25T03:43:09Z,1777139979,2026-04-25T17:59:39Z,CZ,stations,3078610,Brno,200,WNW,1,cold,13.29,0,0,1777093490,2026-04-25T05:04:50Z,2,7.33,9.05,147.64,0.09,4.49,73.62,1.9,7.61,fair,low,2026-04-25T05:04:49Z,2026-04-25T05:04:50Z,2026,4,25,5,5,1,spring,439.49,16.4192,6289.04,2,7.33,9.05
2026-04-25T05:04:50Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,CZ,Czechia,Prague,10625695,EU,Ostrava,Ostrava,279791,3,Europe/Prague,PPLA,211,3068799,2026-04-13,49.83465,18.28204,701,Mist,mist,50d,4.15,1.83,4.09,5.82,1015,100,1015,988,5000.0,2.57,220,,24,0.0,0.0,0.0,0.0,7200,1777093490,2026-04-25T05:04:50Z,1777088095,2026-04-25T03:34:55Z,1777139670,2026-04-25T17:54:30Z,CZ,stations,3068799,Ostrava,200,SW,1,cold,14.15,0,0,1777093490,2026-04-25T05:04:50Z,1,9.56,12.56,150.52,0.15,4.17,54.56,0.88,5.43,good,low,2026-04-25T05:04:50Z,2026-04-25T05:04:50Z,2026,4,25,5,5,1,spring,415.00000000000006,24.5692,4212.25,1,9.56,12.56
2026-04-25T05:04:51Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DE,Germany,Berlin,82927922,EU,Berlin,Berlin,3426354,1,Europe/Berlin,PPLC,43,2950159,2025-07-22,52.52437,13.41053,803,Clouds,broken clouds,04d,6.35,2.35,5.23,6.85,1015,83,1015,1009,10000.0,6.71,292,8.49,75,0.0,0.0,0.0,0.0,7200,1777093310,2026-04-25T05:01:50Z,1777088837,2026-04-25T03:47:17Z,1777141266,2026-04-25T18:21:06Z,DE,stations,6545310,Mitte,200,WNW,1,cold,14.65,0,0,1777093491,2026-04-25T05:04:51Z,2,5.75,9.85,136.93,0.02,3.99,72.28,0.99,4.4,fair,low,2026-04-25T05:01:50Z,2026-04-25T05:04:51Z,2026,4,25,5,5,1,spring,527.05,38.5825,6445.25,2,5.75,9.85
2026-04-25T05:04:51Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DE,Germany,Berlin,82927922,EU,Hamburg,Hamburg,1845229,2,Europe/Berlin,PPLA,9,2911298,2026-04-13,53.55073,9.99302,804,Clouds,overcast clouds,04d,6.83,2.97,6.61,7.42,1016,81,1016,1014,10000.0,6.69,290,,100,0.0,0.0,0.0,0.0,7200,1777093491,2026-04-25T05:04:51Z,1777089479,2026-04-25T03:57:59Z,1777142265,2026-04-25T18:37:45Z,DE,stations,2911298,Hamburg,200,WNW,1,cold,14.93,0,0,1777093491,2026-04-25T05:04:51Z,2,4.72,9.2,135.86,0.0,3.45,74.88,0.89,4.77,fair,low,2026-04-25T05:04:51Z,2026-04-25T05:04:51Z,2026,4,25,5,5,1,spring,553.23,31.5768,6939.28,2,4.72,9.2
2026-04-25T05:04:52Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DE,Germany,Berlin,82927922,EU,Munich,Munich,1260391,3,Europe/Berlin,PPLA,524,2867714,2026-04-13,48.13743,11.57549,802,Clouds,scattered clouds,03d,4.52,2.98,2.36,5.32,1019,74,1019,955,10000.0,1.84,240,2.12,31,0.0,0.0,0.0,0.0,7200,1777093203,2026-04-25T05:00:03Z,1777089944,2026-04-25T04:05:44Z,1777141039,2026-04-25T18:17:19Z,DE,stations,2867714,Munich,200,WSW,1,cold,11.92,0,0,1777093492,2026-04-25T05:04:52Z,2,6.31,6.84,122.82,0.01,2.38,90.26,0.42,30.33,fair,low,2026-04-25T05:00:03Z,2026-04-25T05:04:52Z,2026,4,25,5,5,1,spring,334.48,11.6104,4605.879999999999,2,6.31,6.84
2026-04-25T05:04:53Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DJ,Djibouti,Djibouti,958920,AF,Djibouti,Djibouti,626512,1,Africa/Djibouti,PPLC,6,223817,2023-11-29,11.58901,43.14503,803,Clouds,broken clouds,04d,28.86,33.16,28.86,28.86,1011,74,1011,1011,10000.0,5.2,100,5.05,70,0.0,0.0,0.0,0.0,10800,1777093492,2026-04-25T05:04:52Z,1777085449,2026-04-25T02:50:49Z,1777130383,2026-04-25T15:19:43Z,DJ,stations,223817,Djibouti,200,E,1,warm,36.26,0,0,1777093492,2026-04-25T05:04:52Z,2,5.93,23.07,122.91,0.1,0.58,36.21,0.07,3.01,fair,low,2026-04-25T05:04:52Z,2026-04-25T05:04:52Z,2026,4,25,5,5,1,spring,2135.64,30.836,29177.46,2,5.93,23.07
2026-04-25T05:04:53Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DJ,Djibouti,Djibouti,958920,AF,Ali Sabih,Ali Sabih,50006,2,Africa/Djibouti,PPLA,699,225284,2026-04-13,11.15583,42.7125,804,Clouds,overcast clouds,04d,24.66,25.17,24.66,24.66,1012,76,1012,934,10000.0,6.59,96,8.01,94,0.0,0.0,0.0,0.0,10800,1777093493,2026-04-25T05:04:53Z,1777085578,2026-04-25T02:52:58Z,1777130461,2026-04-25T15:21:01Z,DJ,stations,225284,Ali Sabih,200,E,1,warm,32.26,0,0,1777093493,2026-04-25T05:04:53Z,2,10.43,34.61,260.57,0.46,1.64,28.14,0.26,5.52,fair,moderate,2026-04-25T05:04:53Z,2026-04-25T05:04:53Z,2026,4,25,5,5,1,spring,1874.16,68.7337,24955.92,2,10.43,34.61
2026-04-25T05:04:54Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DJ,Djibouti,Djibouti,958920,AF,Dikhil,Dikhil,32801,3,Africa/Djibouti,PPLA,479,223890,2026-04-13,11.10454,42.36971,804,Clouds,overcast clouds,04d,27.43,29.01,27.43,27.43,1012,64,1012,958,10000.0,5.79,85,7.15,99,0.0,0.0,0.0,0.0,10800,1777093493,2026-04-25T05:04:53Z,1777085664,2026-04-25T02:54:24Z,1777130541,2026-04-25T15:22:21Z,DJ,stations,223890,Dikhil,200,E,1,warm,33.83,0,0,1777093493,2026-04-25T05:04:53Z,2,8.12,29.87,189.32,0.22,1.04,30.54,0.16,4.37,fair,low,2026-04-25T05:04:53Z,2026-04-25T05:04:53Z,2026,4,25,5,5,1,spring,1755.52,47.0148,27759.16,2,8.12,29.87
2026-04-25T05:04:54Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DK,Denmark,Copenhagen,5797446,EU,Copenhagen,Copenhagen,1153615,1,Europe/Copenhagen,PPLC,14,2618425,2024-09-05,55.67594,12.56553,802,Clouds,scattered clouds,03d,7.13,2.22,6.94,7.3,1009,83,1009,1006,10000.0,10.8,290,,50,0.0,0.0,0.0,0.0,7200,1777093437,2026-04-25T05:03:57Z,1777088462,2026-04-25T03:41:02Z,1777142047,2026-04-25T18:34:07Z,DK,stations,6949461,Inner City,200,WNW,1,cold,15.43,0,0,1777093494,2026-04-25T05:04:54Z,3,1.3,4.24,129.84,0.01,0.89,102.73,0.72,2.02,moderate,low,2026-04-25T05:03:57Z,2026-04-25T05:04:54Z,2026,4,25,5,5,1,spring,591.79,14.04,7194.17,3,1.3,4.24
2026-04-25T05:04:55Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DK,Denmark,Copenhagen,5797446,EU,Århus,Arhus,285273,2,Europe/Copenhagen,PPLA2,10,2624652,2024-11-10,56.15674,10.21076,803,Clouds,broken clouds,04d,7.09,2.49,6.12,7.14,1010,82,1010,1005,10000.0,9.46,298,18.78,51,0.0,0.0,0.0,0.0,7200,1777093494,2026-04-25T05:04:54Z,1777088929,2026-04-25T03:48:49Z,1777142710,2026-04-25T18:45:10Z,DK,stations,2624652,Aarhus,200,WNW,1,cold,15.29,0,0,1777093494,2026-04-25T05:04:54Z,3,1.5,5.48,129.78,0.0,0.7,103.24,0.82,2.54,moderate,low,2026-04-25T05:04:54Z,2026-04-25T05:04:54Z,2026,4,25,5,5,1,spring,581.38,14.19,7160.9,3,1.5,5.48
2026-04-25T05:04:55Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DK,Denmark,Copenhagen,5797446,EU,Odense,Odense,180863,3,Europe/Copenhagen,PPLA2,17,2615876,2022-08-30,55.39594,10.38831,802,Clouds,scattered clouds,03d,6.98,2.36,6.98,6.98,1012,81,1012,1007,10000.0,9.41,294,18.83,44,0.0,0.0,0.0,0.0,7200,1777093495,2026-04-25T05:04:55Z,1777089039,2026-04-25T03:50:39Z,1777142515,2026-04-25T18:41:55Z,DK,stations,2615876,Odense,200,WNW,1,cold,15.08,0,0,1777093495,2026-04-25T05:04:55Z,3,1.66,5.93,128.21,0.0,0.99,100.93,1.03,3.13,moderate,low,2026-04-25T05:04:55Z,2026-04-25T05:04:55Z,2026,4,25,5,5,1,spring,565.38,15.6206,7063.76,3,1.66,5.93
2026-04-25T05:04:56Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DM,Dominica,Roseau,71625,,Roseau,Roseau,16571,1,America/Dominica,PPLC,11,3575635,2023-09-05,15.30174,-61.38808,801,Clouds,few clouds,02n,25.08,25.76,25.08,25.08,1013,81,1013,1002,10000.0,3.47,92,4.33,11,0.0,0.0,0.0,0.0,-14400,1777093495,2026-04-25T05:04:55Z,1777110304,2026-04-25T09:45:04Z,1777155699,2026-04-25T22:21:39Z,DM,stations,3575635,Roseau,200,E,0,warm,33.18,0,0,1777093496,2026-04-25T05:04:56Z,1,1.45,3.83,118.4,0.0,2.08,29.21,1.1,0.02,good,low,2026-04-25T05:04:55Z,2026-04-25T05:04:56Z,2026,4,25,5,5,1,spring,2031.48,5.0315,25406.04,1,1.45,3.83
2026-04-25T05:04:56Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DO,Dominican Republic,Santo Domingo,10627165,,Santo Domingo,Santo Domingo,2201941,1,America/Santo_Domingo,PPLC,24,3492908,2025-03-09,18.47186,-69.89232,803,Clouds,broken clouds,04n,25.02,25.72,25.02,25.02,1013,82,1013,1012,10000.0,2.1,200,3.69,65,0.0,0.0,0.0,0.0,-14400,1777093496,2026-04-25T05:04:56Z,1777112144,2026-04-25T10:15:44Z,1777157940,2026-04-25T22:59:00Z,DO,stations,3491941,Villa Francisca,200,SSW,0,warm,33.22,0,0,1777093496,2026-04-25T05:04:56Z,1,1.09,3.98,100.45,0.0,0.12,55.52,0.11,0.02,good,low,2026-04-25T05:04:56Z,2026-04-25T05:04:56Z,2026,4,25,5,5,1,spring,2051.64,2.289,25345.26,1,1.09,3.98
2026-04-25T05:04:57Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DO,Dominican Republic,Santo Domingo,10627165,,Santiago de los Caballeros,Santiago de los Caballeros,1200000,2,America/Santo_Domingo,PPLA,209,3492914,2026-04-13,19.45036,-70.69085,803,Clouds,broken clouds,04n,22.06,22.8,21.44,22.76,1013,95,1013,975,10000.0,4.92,300,0.0,75,0.0,0.0,0.0,0.0,-14400,1777093497,2026-04-25T05:04:57Z,1777112273,2026-04-25T10:17:53Z,1777158195,2026-04-25T23:03:15Z,DO,stations,3492914,Santiago de los Caballeros,200,WNW,0,warm,31.56,0,0,1777093497,2026-04-25T05:04:57Z,1,5.53,8.14,183.72,0.01,7.01,28.55,1.58,25.37,good,low,2026-04-25T05:04:57Z,2026-04-25T05:04:57Z,2026,4,25,5,5,1,spring,2095.7,27.2076,22346.78,1,5.53,8.14
2026-04-25T05:04:57Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DO,Dominican Republic,Santo Domingo,10627165,,Santo Domingo Oeste,Santo Domingo Oeste,701269,3,America/Santo_Domingo,PPL,58,7874116,2016-06-05,18.5,-70.0,803,Clouds,broken clouds,04n,22.93,23.45,22.93,22.93,1013,83,1013,1003,10000.0,1.93,221,2.88,71,0.0,0.0,0.0,0.0,-14400,1777093497,2026-04-25T05:04:57Z,1777112168,2026-04-25T10:16:08Z,1777157967,2026-04-25T22:59:27Z,DO,stations,3492908,Santo Domingo,200,SW,0,warm,31.23,0,0,1777093497,2026-04-25T05:04:57Z,1,1.09,3.98,100.45,0.0,0.12,55.52,0.11,0.02,good,low,2026-04-25T05:04:57Z,2026-04-25T05:04:57Z,2026,4,25,5,5,1,spring,1903.19,2.1037,23228.09,1,1.09,3.98
2026-04-25T05:04:58Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DZ,Algeria,Algiers,42228429,AF,Algiers,Algiers,2364230,1,Africa/Algiers,PPLC,113,2507480,2024-08-05,36.73225,3.08746,701,Mist,mist,50d,15.37,15.57,15.37,15.37,1015,100,1015,1005,5000.0,1.54,210,,40,0.0,0.0,0.0,0.0,3600,1777093498,2026-04-25T05:04:58Z,1777093257,2026-04-25T05:00:57Z,1777141801,2026-04-25T18:30:01Z,DZ,stations,2497764,El Madania,200,SSW,1,mild,25.37,0,0,1777093498,2026-04-25T05:04:58Z,2,10.89,13.38,116.2,0.0,1.75,58.99,0.11,0.4,fair,moderate,2026-04-25T05:04:58Z,2026-04-25T05:04:58Z,2026,4,25,5,5,1,spring,1537.0,16.7706,15600.55,2,10.89,13.38
2026-04-25T05:04:58Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,DZ,Algeria,Algiers,42228429,AF,Oran,Oran,803329,2,Africa/Algiers,PPLA,118,2485926,2026-04-13,35.69906,-0.63588,803,Clouds,broken clouds,04n,15.93,16.19,11.05,15.93,1015,100,1015,1001,10000.0,2.57,220,,75,0.0,0.0,0.0,0.0,3600,1777093498,2026-04-25T05:04:58Z,1777094244,2026-04-25T05:17:24Z,1777142601,2026-04-25T18:43:21Z,DZ,stations,2485926,Oran,200,SW,0,mild,25.93,0,0,1777093498,2026-04-25T05:04:58Z,2,3.8,4.85,136.08,0.0,3.73,69.98,0.92,1.04,fair,low,2026-04-25T05:04:58Z,2026-04-25T05:04:58Z,2026,4,25,5,5,1,spring,1593.0,9.765999999999998,16168.95,2,3.8,4.85
