pm2_5,pm10,co,no2,so2,o3,temp,humidity,pressure,wind_speed,aqi_label
20.5,43.3,174.8,0.5,0.05,23.17,30.57,33,1006,3.94,fair
13.44,25.49,183.62,0.83,0.33,56.24,35.98,52,1005,1.03,fair
21.62,32.2,188.57,0.43,0.5,93.76,41.44,21,1003,3.47,fair
17.1,22.19,211.4,0.77,0.56,93.64,41.58,21,1003,3.0,fair
1.74,7.46,99.1,0.08,0.11,106.28,16.07,18,1007,3.0,moderate
1.13,3.47,108.44,0.15,0.11,97.14,14.08,24,1005,2.67,fair
1.31,2.48,115.39,0.11,0.85,103.41,10.97,24,1010,0.97,moderate
33.69,35.65,469.14,52.77,15.51,22.72,18.85,94,1012,8.23,moderate
31.11,33.23,428.69,50.13,12.42,25.59,18.96,94,1012,8.23,moderate
31.11,33.23,428.69,50.13,12.42,25.59,18.82,94,1012,8.23,moderate
3.02,14.94,114.54,0.09,0.19,44.05,28.08,70,1013,6.69,good
0.91,1.76,114.12,0.63,0.43,31.57,24.13,84,1012,2.46,good
0.94,1.86,114.09,0.62,0.43,30.12,24.34,85,1012,2.39,good
0.94,1.86,114.09,0.62,0.43,30.12,24.12,85,1012,2.41,good
35.46,160.36,114.74,0.2,1.23,83.87,17.96,72,1011,6.8,poor
4.37,20.21,114.48,0.61,1.23,93.38,16.93,82,1014,6.69,fair
58.22,280.74,107.66,0.13,0.05,51.63,28.59,29,1008,3.07,very_poor
3.03,6.91,129.21,0.35,2.64,119.0,16.34,67,1018,3.6,moderate
3.03,6.91,129.21,0.35,2.64,119.0,16.22,67,1018,3.6,moderate
3.03,6.91,129.21,0.35,2.64,119.0,15.99,67,1018,3.6,moderate
1.51,4.23,64.79,0.06,0.14,55.11,28.57,82,1013,5.71,good
1.39,3.74,64.59,0.04,0.12,55.11,26.59,81,1013,1.79,good
1.39,3.74,64.59,0.04,0.12,55.11,27.54,81,1013,1.79,good
0.5,0.5,101.86,0.02,0.01,17.02,31.97,74,1009,3.6,good
0.68,1.07,71.19,0.1,0.03,31.27,21.68,58,1017,2.66,good
0.65,1.44,76.51,0.13,0.06,31.48,19.41,75,1018,3.33,good
0.62,1.0,76.06,0.24,0.04,30.87,18.63,83,1016,4.11,good
10.43,13.28,242.82,9.39,2.47,53.24,18.83,48,1012,0.0,fair
7.01,20.0,138.3,0.41,1.04,110.51,14.39,86,1014,2.06,moderate
8.87,10.77,209.18,6.42,1.56,54.5,18.97,48,1012,0.0,good
4.98,5.23,235.22,1.63,1.0,50.69,34.03,69,1007,2.06,good
2.37,2.89,124.75,0.21,0.12,20.89,31.94,73,1006,4.63,good
3.63,3.81,227.85,1.3,0.47,43.35,34.8,57,1007,1.88,good
1.51,3.99,77.37,0.47,0.32,45.78,18.44,91,1024,3.58,good
1.51,3.99,77.37,0.47,0.32,45.78,18.62,91,1024,3.06,good
2.81,9.77,68.77,0.04,0.13,44.32,25.37,66,1014,4.44,good
1.17,6.87,60.08,0.05,0.13,47.67,23.05,70,1018,5.47,good
1.17,6.87,60.08,0.05,0.13,47.67,22.06,75,1018,3.03,good
1.18,6.82,60.03,0.05,0.13,47.88,22.75,78,1018,3.19,good
31.73,94.97,182.61,0.86,0.28,40.7,31.36,9,1007,4.25,moderate
55.27,171.38,323.32,1.64,0.84,39.45,30.77,11,1007,2.88,poor
98.14,233.95,1121.67,9.16,4.64,52.56,30.87,12,1007,1.02,very_poor
1.49,5.52,80.9,0.07,0.14,27.49,28.55,79,1009,6.32,good
20.25,60.82,292.45,2.34,0.88,28.49,28.23,44,1008,6.4,moderate
3.89,11.85,172.63,1.75,0.72,24.0,26.4,86,1010,2.54,good
5.47,6.53,108.24,0.42,4.53,43.92,24.21,75,1012,3.58,good
5.44,7.38,102.38,0.32,0.69,42.52,23.56,76,1011,0.49,good
4.38,5.37,108.54,0.44,1.22,41.44,25.86,73,1012,6.71,good
13.21,17.51,205.27,28.52,3.56,45.75,7.73,94,1026,3.6,fair
9.96,14.25,196.45,29.47,4.32,43.33,7.79,82,1026,4.47,good
12.77,17.0,197.86,30.83,3.91,47.33,8.5,92,1026,3.6,fair
0.77,1.48,131.41,4.69,1.52,63.54,11.13,57,1017,1.02,fair
1.03,3.48,131.57,0.41,0.65,107.73,6.27,87,1024,4.12,moderate
0.5,0.62,119.32,0.29,0.27,84.69,5.76,89,1019,1.79,fair
104.1,137.94,483.66,2.4,14.08,204.83,29.25,45,1008,2.57,very_poor
98.13,138.19,567.53,2.76,12.36,218.82,32.31,20,1008,4.03,very_poor
129.13,169.25,651.63,3.86,17.82,249.52,40.57,15,1005,2.51,very_poor
0.5,0.92,61.98,0.28,0.07,55.7,12.76,71,1024,3.09,good
1.39,2.47,66.45,0.97,0.29,50.58,11.52,79,1025,2.06,good
0.67,1.33,61.37,0.69,0.32,41.32,9.02,91,1026,1.03,good
32.72,119.62,105.03,0.43,0.85,88.01,30.86,28,1009,3.07,poor
33.07,124.78,103.87,0.39,0.7,85.63,32.79,43,1009,3.91,poor
32.46,118.98,105.09,0.42,0.79,87.87,30.86,28,1009,3.07,poor
2.27,3.07,122.63,1.14,0.29,37.79,24.4,89,1011,0.45,good
2.09,2.88,131.56,1.42,0.38,35.08,24.26,89,1011,1.79,good
2.09,2.88,131.56,1.42,0.38,35.08,24.43,89,1012,1.79,good
4.82,15.64,67.86,0.05,0.32,44.9,20.5,84,1013,4.63,good
4.82,15.64,67.86,0.05,0.32,44.9,21.1,83,1013,4.63,good
7.97,12.65,77.71,1.02,1.49,57.04,13.12,71,1018,1.54,good
0.55,2.43,63.85,0.02,0.01,41.98,24.9,73,1013,1.34,good
0.56,2.39,64.11,0.02,0.01,40.9,24.96,73,1013,1.34,good
0.54,2.3,63.81,0.02,0.01,42.14,24.8,73,1013,1.34,good
4.61,21.28,60.14,0.04,0.23,47.72,27.28,86,1009,7.34,fair
0.78,0.98,55.01,0.07,0.05,7.88,25.13,80,1011,1.89,good
2.91,3.28,70.78,0.05,4.66,7.85,27.63,87,1010,0.85,good
44.35,50.88,328.7,1.22,6.55,161.59,35.54,44,1008,3.6,poor
26.19,28.22,252.21,1.77,0.87,66.19,33.05,58,1009,3.09,moderate
49.95,57.09,324.47,1.11,6.92,166.65,36.14,47,1008,4.12,poor
29.39,51.43,243.88,1.35,3.31,130.26,37.99,23,1004,2.06,moderate
33.32,74.39,105.53,0.05,0.27,46.98,33.09,49,1008,6.17,moderate
4.77,18.19,174.94,1.05,0.28,87.22,31.08,42,1007,5.14,fair
4.67,7.0,155.79,5.31,3.57,72.99,10.65,44,1013,4.63,fair
5.01,6.88,134.76,2.33,1.92,87.48,12.6,67,1016,5.02,fair
10.21,14.03,144.07,4.53,2.18,72.91,10.48,74,1019,8.23,fair
1.57,6.16,102.38,0.14,0.18,60.27,23.34,83,1012,1.54,fair
1.49,5.89,102.27,0.14,0.18,58.9,23.01,87,1013,1.54,good
1.48,5.82,102.15,0.15,0.18,58.53,22.9,82,1013,1.54,good
12.48,42.83,118.83,1.37,0.85,98.15,19.07,52,1012,3.16,fair
10.34,38.4,116.71,0.84,0.64,97.72,17.68,55,1012,2.92,fair
12.48,42.83,118.83,1.37,0.85,98.15,19.32,52,1012,3.26,fair
1.72,6.05,118.67,1.29,1.05,99.35,13.1,83,1017,1.54,fair
3.41,10.17,122.79,2.81,1.51,93.33,11.81,94,1017,2.06,fair
4.57,12.86,123.8,2.51,1.74,94.05,12.86,82,1018,0.23,fair
2.31,2.37,119.15,1.65,0.4,6.93,22.45,98,1013,5.14,good
8.2,8.94,325.22,4.8,0.46,2.9,21.33,94,1014,1.03,good
2.59,2.66,122.22,1.87,0.36,6.15,22.37,98,1013,5.14,good
29.45,108.21,146.68,5.21,14.19,122.79,27.97,47,1010,5.66,poor
29.45,108.21,146.68,5.21,14.19,122.79,27.9,47,1010,5.66,poor
28.98,101.3,150.37,7.07,16.33,122.71,28.03,47,1010,5.66,poor
1.45,4.85,64.31,0.03,0.14,58.65,29.81,66,1014,8.75,good
1.66,6.22,63.86,0.03,0.14,61.55,27.57,66,1014,1.68,fair
1.43,5.28,63.89,0.02,0.12,60.69,28.82,70,1013,9.26,fair
6.95,8.52,133.45,1.23,2.06,91.78,15.27,49,1011,1.03,fair
3.82,5.09,137.82,1.58,0.74,85.86,11.37,38,1010,7.72,fair
7.23,8.97,147.24,2.64,1.53,85.33,13.25,60,1012,4.28,fair
7.25,8.53,127.09,1.56,3.22,98.27,12.6,57,1015,4.12,fair
7.09,9.54,147.76,3.55,2.25,83.77,10.99,58,1016,0.51,fair
6.3,7.67,126.87,1.68,1.89,76.81,12.01,55,1016,1.34,fair
0.5,0.5,138.83,1.83,1.44,80.04,2.99,50,998,6.74,fair
0.53,1.11,138.32,1.42,0.54,78.19,6.11,65,1002,6.0,fair
1.17,1.39,133.44,0.16,0.26,96.82,14.87,44,1016,8.0,fair
1.8,5.09,123.85,0.79,0.22,21.74,19.85,83,1014,1.54,good
2.54,5.32,140.05,0.82,0.22,11.23,21.39,71,1013,0.79,good
1.77,4.18,126.15,0.9,0.21,15.89,18.96,82,1015,1.66,good
22.02,54.66,105.92,3.07,8.04,100.95,33.0,48,1007,2.36,moderate
22.88,103.6,161.97,0.7,0.43,97.35,25.25,43,1012,7.52,poor
63.44,106.39,133.31,8.41,37.34,89.15,29.58,42,1007,2.44,poor
0.5,0.62,65.05,0.02,0.01,19.03,27.41,86,1011,1.18,good
0.5,0.62,65.05,0.02,0.01,19.03,26.83,88,1011,1.13,good
0.5,0.56,66.22,0.02,0.01,15.87,27.64,83,1011,1.24,good
0.54,0.76,74.3,0.13,0.14,15.53,31.0,74,1008,3.6,good
24.81,123.63,110.01,0.13,0.3,101.58,31.76,5,1008,4.27,poor
24.26,120.5,109.16,0.13,0.28,102.0,31.6,5,1008,4.24,poor
24.26,120.5,109.16,0.13,0.28,102.0,31.65,5,1008,4.19,poor
0.5,0.76,136.44,1.49,0.52,91.85,9.47,61,1013,5.14,fair
6.81,9.49,145.95,11.45,3.22,54.53,10.21,66,1016,3.6,good
3.56,6.7,139.78,4.14,1.37,70.23,10.93,81,1016,4.59,fair
2.34,3.28,125.77,0.3,0.21,20.92,32.33,68,1006,5.66,good
2.34,3.28,125.77,0.3,0.21,20.92,31.66,72,1006,4.63,good
2.34,3.28,125.77,0.3,0.21,20.92,31.63,72,1006,4.63,good
11.05,12.97,160.19,4.69,0.96,61.36,11.3,73,1019,1.03,fair
12.19,14.88,157.08,5.53,0.31,45.36,13.9,48,1019,2.68,fair
13.16,15.37,159.18,5.45,1.21,83.69,13.01,45,1019,1.02,fair
7.83,10.13,164.98,5.26,1.2,67.83,12.03,56,1018,5.14,fair
9.32,11.74,142.07,1.7,1.2,68.35,12.37,45,1014,4.12,fair
7.83,10.13,164.98,5.26,1.2,67.83,12.44,59,1018,5.14,fair
9.98,77.96,100.73,0.61,0.7,67.19,25.08,73,1011,2.83,moderate
12.91,82.86,98.94,0.48,0.45,50.36,22.09,93,1011,0.92,moderate
13.55,72.27,104.14,0.5,0.39,45.53,21.55,97,1012,1.16,moderate
6.44,26.19,108.21,0.93,1.34,78.12,20.14,90,1012,4.02,fair
13.25,75.2,117.22,0.85,0.84,69.65,19.21,66,1011,5.01,moderate
6.67,26.86,107.88,1.27,1.54,77.21,20.11,90,1012,4.02,fair
1.15,1.96,65.7,0.04,0.03,22.63,27.85,75,1010,2.92,good
1.03,3.01,95.14,0.4,0.07,16.71,26.36,45,1010,5.28,good
0.53,1.99,70.26,0.1,0.02,15.29,26.36,49,1011,6.77,good
0.5,0.5,77.72,0.23,0.05,2.88,22.78,96,1011,2.35,good
0.53,0.54,63.22,0.17,0.04,2.04,21.95,100,1011,0.88,good
1.76,2.88,158.04,0.72,0.09,23.26,29.07,55,1009,2.48,good
0.77,1.87,108.14,0.19,0.01,18.12,30.92,48,1008,3.67,good
4.43,5.98,161.3,0.28,0.05,16.83,26.51,64,1010,1.88,good
1.43,2.29,85.69,0.06,0.04,30.83,27.35,82,1010,3.0,good
9.57,10.11,120.33,0.19,0.55,53.41,21.72,81,1012,1.35,good
9.57,10.11,120.33,0.19,0.55,53.41,21.74,81,1012,0.95,good
12.43,13.69,115.67,0.23,2.16,50.85,24.43,87,1011,0.86,fair
10.47,13.71,119.52,1.35,7.45,99.08,18.06,54,1012,3.3,fair
7.99,12.09,129.2,5.04,7.61,107.79,20.63,32,1012,0.89,moderate
12.01,14.3,134.68,15.53,20.79,91.54,18.65,33,1012,2.12,fair
1.09,3.91,67.11,1.31,0.62,37.84,14.17,88,1025,0.94,good
1.01,2.95,66.55,1.64,2.27,38.85,10.99,95,1026,0.51,good
2.85,7.07,115.74,0.27,0.27,94.49,23.78,82,1013,7.35,fair
19.22,58.25,221.42,0.95,0.32,26.24,30.98,45,1006,1.03,moderate
2.18,3.3,139.01,0.13,0.01,15.77,30.58,45,1007,3.38,good
24.78,84.15,112.73,0.24,0.08,45.25,32.53,9,1007,6.59,moderate
1.21,3.09,94.37,0.39,0.33,26.05,28.36,79,1009,6.82,good
4.35,6.36,141.83,1.59,0.5,17.41,26.11,75,1009,1.32,good
4.03,5.37,140.26,1.41,0.42,23.07,27.48,70,1009,1.33,good
7.38,9.48,154.46,0.48,0.21,63.01,37.42,50,1007,5.67,fair
8.02,10.16,156.64,0.7,0.28,59.04,36.75,48,1007,5.14,good
7.78,9.95,163.8,0.66,0.3,63.39,38.6,45,1007,5.14,fair
2.8,10.19,174.51,0.18,0.18,91.04,25.06,44,1012,2.0,fair
1.42,2.03,109.94,0.05,0.34,83.88,21.19,55,1015,4.36,fair
1.72,2.64,120.25,0.11,1.11,74.22,21.06,49,1014,6.38,fair
0.5,0.65,92.69,0.65,0.13,25.94,26.16,90,1009,1.86,good
1.21,3.8,94.89,0.74,0.21,31.1,27.24,84,1009,1.76,good
1.47,5.3,70.78,0.15,0.14,36.95,28.06,76,1009,2.69,good
7.06,14.59,134.62,2.37,1.16,119.19,25.9,34,1009,5.14,moderate
13.22,68.87,136.91,0.18,0.32,102.04,26.99,47,1011,5.14,moderate
35.82,189.24,121.84,0.13,0.17,88.85,25.97,47,1011,5.14,poor
4.46,10.71,149.81,2.32,1.33,75.97,16.8,59,1019,1.54,fair
9.57,26.12,136.41,0.8,0.77,104.58,16.08,67,1018,3.6,moderate
5.66,23.0,141.59,1.28,0.74,99.12,16.88,59,1018,5.14,fair
2.09,7.99,65.87,0.04,0.07,40.76,26.78,82,1015,7.44,good
13.47,15.5,144.64,2.6,3.55,79.79,12.75,76,1014,4.63,fair
3.14,3.47,126.41,1.02,0.44,86.43,8.45,58,1013,1.66,fair
5.1,5.97,127.46,1.6,2.77,84.18,11.86,71,1015,1.26,fair
1.2,2.63,122.23,0.25,0.02,9.43,23.48,89,1011,0.0,good
1.14,2.18,124.23,0.2,0.02,10.82,23.37,89,1010,1.85,good
1.14,2.18,124.23,0.2,0.02,10.82,23.34,89,1010,1.85,good
8.45,9.35,319.78,22.6,20.84,34.8,20.22,85,1011,5.66,fair
8.45,9.35,319.78,22.6,20.84,34.8,20.32,85,1011,5.66,fair
12.12,15.94,364.28,29.09,14.01,52.26,22.28,91,1012,3.6,fair
1.57,2.34,74.09,0.2,0.03,20.78,27.93,70,1011,4.67,good
1.07,2.17,85.35,0.26,0.07,29.81,24.08,51,1011,4.71,good
0.61,1.04,73.19,0.1,0.02,39.15,22.4,64,1014,2.89,good
0.94,1.47,131.49,0.76,0.3,85.82,8.52,43,1007,0.45,fair
0.54,0.62,142.22,0.8,1.41,89.49,2.86,84,1001,7.01,fair
1.58,2.6,132.26,0.68,0.38,87.26,10.98,45,1010,3.83,fair
1.09,2.0,105.96,1.03,0.14,21.63,21.24,89,1011,1.36,good
1.09,2.0,105.96,1.03,0.14,21.63,20.98,91,1012,1.31,good
1.09,1.88,100.8,0.87,0.13,21.4,21.12,92,1011,0.91,good
12.16,15.3,258.42,16.95,0.83,44.36,16.05,37,1008,2.57,fair
7.4,19.02,145.34,0.59,1.36,107.87,15.71,71,1013,1.54,moderate
10.94,14.02,241.58,14.29,0.79,48.38,16.36,36,1008,2.57,fair
2.38,5.7,81.87,0.47,0.94,48.08,12.82,88,1019,1.54,good
10.05,12.32,152.26,2.33,0.38,34.55,15.35,91,1017,2.24,fair
11.12,14.15,148.86,1.92,0.18,25.21,13.75,78,1018,2.5,fair
1.57,3.86,126.58,0.18,0.19,95.52,25.22,34,1013,1.39,fair
1.12,1.35,95.15,0.02,0.25,72.09,24.93,47,1015,1.24,fair
1.72,2.57,107.65,0.14,0.3,78.21,24.17,43,1014,1.67,fair
1.19,4.63,115.89,0.38,0.28,21.89,24.52,83,1011,3.36,good
1.15,4.69,115.22,0.3,0.26,21.69,25.1,82,1011,3.88,good
3.01,3.7,168.99,5.51,2.7,27.0,22.6,79,1013,0.45,good
2.95,3.1,143.16,1.84,0.22,22.31,26.01,77,1010,3.45,good
7.01,7.47,183.86,4.12,1.71,31.98,24.19,94,1012,1.95,good
0.64,2.34,98.38,0.16,0.14,51.18,21.75,94,1012,2.57,good
1.05,3.95,100.63,0.17,0.21,55.99,23.85,83,1012,1.54,good
12.08,15.58,200.6,1.92,1.74,76.96,35.01,46,1007,3.6,fair
32.85,35.15,601.75,15.14,4.97,27.82,29.0,66,1011,2.88,moderate
31.8,34.12,392.76,7.71,4.25,61.78,27.99,65,1011,2.57,moderate
2.17,5.48,64.62,0.05,1.19,28.68,24.1,100,1014,1.54,good
1.13,4.28,63.3,0.02,0.04,19.51,26.62,74,1012,6.24,good
5.13,6.42,129.66,1.39,1.65,101.58,10.29,59,1015,0.89,moderate
4.34,6.69,143.86,3.8,1.28,75.94,12.14,63,1017,1.65,fair
5.08,6.52,134.52,2.11,1.24,96.19,11.02,64,1016,1.73,fair
17.41,47.87,102.27,0.77,3.37,67.02,22.96,25,1012,1.25,fair
9.82,32.43,96.15,0.53,0.73,57.23,28.41,78,1009,8.53,fair
9.87,28.48,97.24,0.94,1.82,62.88,26.19,45,1011,3.7,fair
1.77,7.47,67.91,0.05,0.17,34.74,29.89,74,1010,3.6,good
1.77,7.47,67.91,0.05,0.17,34.74,29.84,74,1010,3.6,good
1.77,7.47,67.91,0.05,0.17,34.74,29.76,74,1010,3.6,good
3.17,4.03,93.45,11.47,7.76,25.62,11.03,99,1024,0.45,good
4.0,13.28,73.05,0.9,0.89,47.67,17.12,66,1011,2.24,good
2.31,7.02,89.98,1.38,1.59,52.68,20.29,65,1024,0.45,good
0.98,1.42,84.44,0.25,0.19,24.89,18.3,72,1018,5.63,good
1.2,1.93,80.92,0.16,0.24,29.73,19.77,70,1016,4.52,good
1.05,1.73,77.97,0.16,0.22,30.89,20.86,72,1016,8.94,good
0.5,0.53,67.71,0.33,0.19,28.55,17.66,81,1019,5.92,good
0.5,0.53,66.63,0.36,0.11,35.83,13.85,90,1022,6.5,good
0.5,0.53,65.68,0.36,0.19,28.32,17.86,69,1020,5.53,good
6.66,13.63,130.48,5.61,0.76,78.09,12.43,88,1018,1.34,fair
6.66,13.63,130.48,5.61,0.76,78.09,12.65,88,1018,1.34,fair
26.98,109.92,180.81,11.42,2.5,81.51,30.84,44,1011,3.26,poor
31.53,141.44,140.08,1.29,0.34,106.08,30.02,48,1012,1.54,poor
28.17,108.64,200.41,17.21,3.92,70.89,31.0,45,1011,2.06,poor
3.41,6.9,296.72,1.64,0.15,56.92,18.11,48,1017,0.89,good
5.93,23.84,172.69,0.5,0.03,59.49,27.59,25,1013,2.04,fair
1.86,4.26,91.28,0.1,0.16,81.55,30.75,10,1014,6.71,fair
2.04,4.29,134.47,1.77,1.32,47.08,23.99,83,1012,1.54,good
7.19,11.73,139.39,2.66,2.34,117.83,7.51,81,1015,1.54,moderate
7.1,11.14,143.52,2.99,2.31,121.21,8.23,74,1015,1.22,moderate
7.58,13.71,145.16,2.36,2.2,123.46,11.95,67,1015,2.07,moderate
5.61,11.74,122.95,1.5,0.42,92.64,6.09,87,1015,2.06,fair
0.63,1.17,106.59,0.37,0.18,94.69,-2.16,100,1018,0.51,fair
3.13,5.05,122.09,2.23,0.25,65.74,6.22,84,1016,3.64,fair
6.65,18.46,84.31,0.04,0.17,33.6,24.0,94,1010,2.57,good
20.94,79.84,78.13,0.47,0.06,18.93,13.92,100,1015,2.06,moderate
1.5,1.75,81.1,0.66,0.04,17.13,15.89,94,1015,3.09,good
20.81,26.02,422.48,17.6,1.2,18.37,16.73,91,1016,0.51,fair
9.17,12.72,239.69,5.22,0.25,32.04,14.45,100,1016,3.09,good
35.0,45.94,557.12,11.43,1.51,38.17,17.47,87,1012,1.54,moderate
11.67,14.24,180.1,7.84,0.53,48.07,8.95,69,1017,5.14,fair
19.31,24.05,196.94,10.6,0.86,48.8,2.82,87,1016,1.03,fair
10.11,11.36,152.71,4.14,0.61,68.15,5.55,85,1017,2.57,fair
6.89,9.42,75.16,1.43,2.86,72.59,23.74,62,1027,5.66,fair
6.24,10.7,87.35,1.23,1.29,73.94,25.64,36,1023,8.23,fair
1.14,2.33,63.14,0.1,0.08,46.26,18.99,91,1023,2.06,good
2.71,6.28,122.73,3.54,3.15,34.54,26.72,81,1010,5.36,good
2.71,6.28,122.73,3.54,3.15,34.54,26.66,82,1010,5.36,good
2.71,6.28,122.73,3.54,3.15,34.54,26.53,83,1010,5.36,good
1.87,6.11,130.81,1.09,0.54,104.51,13.03,76,1014,4.12,moderate
1.96,6.49,131.89,1.35,0.58,102.51,11.86,77,1014,6.35,moderate
6.35,11.46,115.97,3.28,0.61,45.18,9.48,87,1016,4.12,good
4.8,6.24,127.53,1.91,1.17,57.94,1.95,100,1019,1.03,good
8.02,9.54,130.49,2.38,0.87,77.36,2.74,87,1017,1.54,fair
6.32,7.74,130.96,2.14,0.67,54.48,5.61,89,1019,1.07,good
1.6,7.27,114.78,0.07,0.15,21.6,26.27,89,1012,2.57,good
24.37,42.37,146.47,0.61,1.07,75.22,32.99,58,1009,4.63,fair
13.79,27.27,119.41,0.04,0.13,54.92,30.91,74,1010,3.6,fair
25.41,43.66,152.47,0.79,1.34,76.73,33.0,58,1009,4.63,moderate
31.07,34.46,188.3,10.31,0.26,29.44,4.12,92,1021,1.54,moderate
28.03,32.17,202.4,19.03,0.69,26.53,5.54,95,1021,2.06,moderate
32.03,36.84,234.9,17.74,0.89,32.37,5.62,96,1021,1.48,moderate
2.2,3.27,145.81,0.71,0.06,21.75,28.85,49,1006,5.56,good
1.66,2.8,154.38,0.67,0.06,22.65,28.25,65,1008,4.63,good
2.07,3.36,151.56,0.54,0.06,21.39,28.84,55,1006,8.33,good
8.47,10.13,126.45,2.07,0.8,50.56,9.88,49,1017,2.57,good
8.39,9.86,128.4,1.37,0.61,67.62,10.11,81,1015,2.06,fair
6.83,8.39,122.16,2.21,0.36,48.81,9.96,76,1015,1.54,good
73.89,207.11,191.08,9.51,16.6,120.36,25.98,50,1013,5.14,very_poor
81.56,240.08,176.53,10.3,15.95,118.44,25.97,50,1013,5.14,very_poor
79.65,241.28,173.31,10.41,17.17,114.11,25.79,59,1013,6.58,very_poor
1.36,2.1,86.17,0.57,0.07,17.82,19.84,94,1014,2.06,good
2.2,3.57,114.54,1.39,0.26,41.41,15.22,85,1015,1.19,good
4.17,7.59,214.16,2.54,0.61,35.52,14.03,89,1015,0.74,good
0.79,2.11,103.75,0.06,0.09,30.67,28.99,84,1009,5.66,good
0.8,2.02,103.37,0.08,0.09,31.22,28.92,84,1009,5.66,good
0.73,1.97,102.49,0.05,0.08,30.55,28.9,83,1009,2.9,good
1.15,1.34,121.81,0.08,0.06,37.13,35.03,46,1009,4.12,good
1.15,1.34,121.81,0.08,0.06,37.13,34.99,46,1009,4.12,good
0.86,0.99,119.58,0.05,0.04,33.11,35.0,46,1009,4.12,good
1.57,2.19,99.13,1.93,0.16,14.76,7.99,100,1021,3.6,good
0.97,1.22,99.11,0.71,0.03,7.62,21.69,100,1013,2.06,good
1.29,1.92,106.12,2.23,0.14,12.66,15.84,67,1016,3.09,good
30.75,45.43,187.91,2.19,0.74,22.23,20.61,83,1016,1.54,moderate
1.99,10.17,67.8,0.54,0.22,34.78,22.94,88,1014,1.03,good
4.34,6.29,114.16,2.83,1.06,35.15,20.24,75,1018,1.21,good
1.1,3.79,113.74,0.15,0.08,90.85,21.99,83,1013,1.54,fair
1.7,4.81,114.35,0.33,0.63,101.49,18.96,82,1013,2.06,moderate
1.7,4.81,114.35,0.33,0.63,101.49,18.97,82,1013,2.06,moderate
35.78,39.48,357.92,2.0,3.15,111.38,17.75,49,1014,2.58,moderate
51.3,59.27,407.26,1.57,2.54,95.5,32.3,53,1012,0.23,poor
39.48,45.05,344.84,1.85,3.46,108.36,24.27,72,1014,1.56,moderate
0.83,1.57,69.9,1.06,0.52,35.02,15.95,94,1020,3.6,good
0.67,1.31,66.49,0.45,0.46,32.26,15.49,90,1020,5.93,good
0.83,1.57,69.9,1.06,0.52,35.02,15.86,94,1020,3.6,good
4.45,4.89,136.36,2.57,0.55,68.09,6.04,80,1005,3.04,fair
0.81,1.16,125.68,1.07,1.44,68.95,3.99,70,1006,6.0,fair
8.97,10.33,143.04,3.27,0.92,61.65,2.02,87,1007,4.0,fair
4.63,8.68,101.08,0.37,0.11,24.66,27.79,1,1009,7.34,good
4.16,8.0,101.94,0.34,0.15,28.28,27.49,79,1009,9.65,good
3.97,7.12,106.37,0.65,0.22,26.47,23.44,96,1009,2.31,good
1.92,2.1,162.32,6.62,1.16,73.97,6.31,65,1012,6.17,fair
0.5,0.76,144.84,1.19,0.33,80.44,4.13,59,1017,2.06,fair
0.5,0.5,126.85,0.45,0.04,75.92,-1.7,88,1019,8.23,fair
6.75,7.85,107.88,0.37,0.05,10.19,23.2,94,1011,1.03,good
1.29,2.7,124.14,0.47,1.2,23.14,13.91,91,1018,1.82,good
0.97,1.48,87.05,0.3,0.05,8.43,20.94,95,1012,1.09,good
0.5,0.51,69.12,0.01,0.0,1.5,24.1,88,1010,1.54,good
0.5,0.51,69.12,0.01,0.0,1.5,23.96,88,1010,1.54,good
0.5,0.53,71.6,0.02,0.0,1.62,23.72,88,1010,1.54,good
6.75,7.85,107.88,0.37,0.05,10.19,23.2,94,1011,1.03,good
5.12,7.88,77.1,0.26,0.07,34.17,25.04,94,1010,0.51,good
6.43,11.78,116.45,1.15,0.15,24.25,21.68,98,1012,0.66,good
6.59,7.14,118.37,2.02,1.37,97.21,6.98,70,1018,1.54,fair
13.24,15.35,151.34,5.25,0.74,45.88,6.19,81,1018,0.51,fair
21.49,23.21,185.19,8.31,3.0,71.99,5.92,70,1019,1.03,fair
0.91,1.81,94.47,0.3,0.11,17.53,26.72,89,1009,1.03,good
0.91,1.79,96.56,0.33,0.11,16.79,26.31,89,1009,1.03,good
1.11,2.23,125.98,0.6,0.09,7.77,23.36,90,1009,2.52,good
6.85,9.69,189.09,6.29,0.22,34.13,15.26,62,1019,0.29,good
11.37,14.15,210.4,6.72,0.52,40.82,13.1,50,1019,0.12,fair
6.85,9.69,189.09,6.29,0.22,34.13,14.74,61,1019,0.86,good
0.5,0.67,84.75,0.03,0.03,27.81,24.95,100,1010,0.0,good
1.24,1.36,73.33,0.25,0.03,4.47,21.74,94,1011,1.03,good
4.35,5.33,154.44,0.67,0.07,5.42,19.36,87,1012,0.49,good
42.63,52.61,212.04,6.22,12.04,152.31,22.92,40,1017,4.0,poor
122.82,142.02,314.2,5.87,24.49,144.36,24.94,41,1010,4.95,very_poor
49.96,58.18,457.85,21.64,24.27,72.14,26.89,73,1015,0.9,moderate
24.66,25.68,194.34,3.86,5.7,20.74,13.35,86,1018,3.09,fair
3.69,4.21,143.92,4.17,0.88,16.11,20.03,88,1014,2.06,good
5.88,6.89,177.26,6.02,8.23,4.2,19.04,92,1016,2.24,good
